task_id,deadline_days,effort,impact,workload,priority_score,priority_label
766,24,12,2,1,-0.15,Low
767,7,17,6,9,3.885714286,Medium
768,11,19,4,7,0.927272727,Low
769,5,12,5,4,6.1,High
770,20,4,6,4,3.7,Medium
771,20,10,7,3,3,Medium
772,7,4,5,1,5.985714286,High
773,20,3,1,8,1.4,Low
774,13,16,9,6,3.607692308,Medium
775,16,12,7,8,2.975,Medium
776,20,6,9,1,4.8,Medium
777,25,17,2,7,-1.2,Low
778,25,3,7,4,4.1,Medium
779,7,11,9,7,6.585714286,High
780,8,17,4,3,2.35,Medium
781,10,13,1,2,0.9,Low
782,9,6,1,6,2.633333333,Medium
783,26,9,6,4,2.353846154,Medium
784,27,3,7,3,4.011111111,Medium
785,17,13,4,2,1.164705882,Low
786,22,18,3,4,-0.736363636,Low
787,25,2,8,3,4.8,Medium
788,9,19,7,9,3.033333333,Medium
789,2,7,4,3,15.6,High
790,2,19,8,2,15.2,High
791,28,8,7,3,2.971428571,Medium
792,19,10,3,8,1.078947368,Low
793,22,4,4,9,2.563636364,Medium
794,6,16,9,8,6.3,High
795,25,3,5,2,3.1,Medium
796,6,14,4,7,4.2,Medium
797,11,15,8,4,3.727272727,Medium
798,12,4,4,5,3.7,Medium
799,15,10,3,6,1.5,Low
800,21,4,5,7,3.128571429,Medium
801,3,13,8,3,11.4,High
802,3,14,6,4,10.2,High
803,4,4,7,9,10.2,High
804,4,14,2,2,5.7,High
805,26,6,4,9,1.953846154,Low
806,9,7,7,1,5.433333333,High
807,16,12,2,1,0.475,Low
808,13,8,6,6,3.707692308,Medium
809,20,14,3,1,0.2,Low
810,15,9,6,3,3.2,Medium
811,15,7,2,9,1.6,Low
812,28,15,1,4,-1.428571429,Low
813,8,16,8,2,4.55,Medium
814,4,16,5,4,6.8,High
815,19,1,8,2,5.378947368,High
816,11,4,8,4,5.927272727,High
817,24,13,3,9,0.15,Low
818,7,2,9,1,8.385714286,High
819,13,5,8,6,5.307692308,High
820,2,8,9,4,17.9,High
821,25,15,3,4,-0.3,Low
822,13,10,4,3,2.307692308,Medium
823,11,4,4,2,3.927272727,Medium
824,18,19,9,4,2.366666667,Medium
825,28,2,6,1,3.671428571,Medium
826,26,6,4,5,1.953846154,Low
827,14,18,3,3,0.042857143,Low
828,28,8,6,4,2.471428571,Medium
829,10,8,8,3,5.4,High
830,4,2,5,8,9.6,High
831,8,2,5,3,5.85,High
832,19,2,8,5,5.178947368,High
833,23,19,4,9,-0.495652174,Low
834,18,18,1,9,-1.433333333,Low
835,7,2,3,2,5.385714286,High
836,17,8,5,2,2.664705882,Medium
837,25,16,1,6,-1.5,Low
838,19,18,1,9,-1.521052632,Low
839,15,12,5,6,2.1,Medium
840,14,6,8,1,4.942857143,Medium
841,11,6,2,8,2.527272727,Medium
842,12,6,5,2,3.8,Medium
843,2,18,4,4,13.4,High
844,3,8,3,7,9.9,High
845,11,4,4,6,3.927272727,Medium
846,2,9,9,3,17.7,High
847,9,10,3,1,2.833333333,Medium
848,24,13,7,5,2.15,Medium
849,10,15,1,6,0.5,Low
850,27,11,8,9,2.911111111,Medium
851,1,12,1,4,28.1,
852,24,9,4,3,1.45,Low
853,16,1,4,7,3.675,Medium
854,23,18,4,4,-0.295652174,Low
855,17,3,3,6,2.664705882,Medium
856,2,6,7,9,17.3,High
857,4,15,9,2,9,High
858,24,4,8,3,4.45,Medium
859,14,5,3,4,2.642857143,Medium
860,17,4,5,3,3.464705882,Medium
861,29,2,7,7,4.134482759,Medium
862,17,12,5,3,1.864705882,Low
863,2,9,6,2,16.2,High
864,19,3,2,7,1.978947368,Low
865,11,2,2,5,3.327272727,Medium
866,1,11,7,1,31.3,
867,11,8,6,7,4.127272727,Medium
868,11,3,5,7,4.627272727,Medium
869,21,17,8,7,2.028571429,Medium
870,12,7,3,9,2.6,Medium
871,1,1,8,2,33.8,
872,3,18,6,7,9.4,High
873,24,10,4,8,1.25,Low
874,29,2,8,9,4.634482759,Medium
875,2,2,1,3,15.1,High
876,6,5,2,4,5,Medium
877,27,7,4,8,1.711111111,Low
878,9,15,3,4,1.833333333,Low
879,20,3,9,1,5.4,High
880,3,15,3,4,8.5,High
881,5,5,6,8,8,High
882,1,6,2,4,29.8,
883,15,13,2,7,0.4,Low
884,12,7,2,8,2.1,Medium
885,11,13,7,6,3.627272727,Medium
886,18,4,1,4,1.366666667,Low
887,11,13,9,7,4.627272727,Medium
888,25,8,9,1,4.1,Medium
889,2,14,5,6,14.7,High
890,13,5,8,2,5.307692308,High
891,11,4,4,6,3.927272727,Medium
892,27,6,2,9,0.911111111,Low
893,5,19,8,7,6.2,High
894,26,5,6,2,3.153846154,Medium
895,22,13,3,6,0.263636364,Low
896,21,17,5,8,0.528571429,Low
897,10,10,4,5,3,Medium
898,4,6,8,4,10.3,High
899,29,13,7,3,1.934482759,Low
900,25,8,5,5,2.1,Medium
901,10,18,3,5,0.9,Low
902,25,5,1,7,0.7,Low
903,11,10,2,9,1.727272727,Low
904,26,9,5,5,1.853846154,Low
905,28,4,2,1,1.271428571,Low
906,12,3,5,8,4.4,Medium
907,23,12,1,5,-0.595652174,Low
908,15,2,1,2,2.1,Medium
909,7,5,9,2,7.785714286,High
910,25,6,9,5,4.5,Medium
911,8,6,9,8,7.05,High
912,8,14,4,6,2.95,Medium
913,27,4,4,9,2.311111111,Medium
914,4,8,6,3,8.9,High
915,28,16,6,2,0.871428571,Low
916,7,5,4,6,5.285714286,High
917,1,15,4,9,29,
918,26,7,5,1,2.253846154,Medium
919,24,8,3,6,1.15,Low
920,24,4,4,4,2.45,Medium
921,4,2,9,9,11.6,High
922,22,11,5,3,1.663636364,Low
923,5,9,5,1,6.7,High
924,23,9,1,7,0.004347826,Low
925,17,15,1,6,-0.735294118,Low
926,20,2,9,9,5.6,High
927,28,4,4,2,2.271428571,Medium
928,3,7,4,1,10.6,High
929,29,3,1,6,0.934482759,Low
930,1,14,2,8,28.2,
931,17,1,6,5,4.564705882,Medium
932,21,10,8,8,3.428571429,Medium
933,7,15,4,9,3.285714286,Medium
934,9,7,4,2,3.933333333,Medium
935,27,14,4,3,0.311111111,Low
936,1,18,2,3,27.4,
937,8,12,2,9,2.35,Medium
938,1,19,9,3,30.7,
939,17,17,7,1,1.864705882,Low
940,1,11,3,6,29.3,
941,18,2,4,6,3.266666667,Medium
942,3,7,2,6,9.6,High
943,19,16,6,9,1.378947368,Low
944,24,6,6,1,3.05,Medium
945,8,19,6,5,2.95,Medium
946,18,14,6,4,1.866666667,Low
947,2,4,6,3,17.2,High
948,2,11,4,1,14.8,High
949,26,19,3,6,-1.146153846,Low
950,4,4,5,3,9.2,High
951,21,6,8,9,4.228571429,Medium
952,3,12,8,5,11.6,High
953,29,17,8,3,1.634482759,Low
954,12,10,6,1,3.5,Medium
955,6,14,8,3,6.2,High
956,13,8,7,8,4.207692308,Medium
957,24,11,2,7,0.05,Low
958,10,1,8,1,6.8,High
959,2,8,3,6,14.9,High
960,18,9,1,4,0.366666667,Low
961,27,17,9,6,2.211111111,Medium
962,2,10,4,9,15,High
963,2,11,8,1,16.8,High
964,13,13,2,2,0.707692308,Low
965,1,15,2,9,28,
966,8,15,2,7,1.75,Low
967,6,9,1,8,3.7,Medium
968,12,16,7,9,2.8,Medium
969,14,9,3,2,1.842857143,Low
970,25,14,1,9,-1.1,Low
971,24,2,7,6,4.35,Medium
972,5,14,1,1,3.7,Medium
973,27,19,1,6,-2.188888889,Low
974,26,3,8,1,4.553846154,Medium
975,23,8,5,2,2.204347826,Medium
976,7,8,4,9,4.685714286,Medium
977,12,18,7,1,2.4,Medium
978,20,8,6,5,2.9,Medium
979,25,19,5,5,-0.1,Low
980,4,10,5,6,8,High
981,19,8,3,8,1.478947368,Low
982,9,9,4,1,3.533333333,Medium
983,25,16,7,3,1.5,Low
984,15,17,7,8,2.1,Medium
985,28,14,1,4,-1.228571429,Low
986,19,9,1,1,0.278947368,Low
987,20,3,3,5,2.4,Medium
988,2,11,3,5,14.3,High
989,16,13,8,7,3.275,Medium
990,1,1,4,6,31.8,
991,4,3,1,8,7.4,High
992,12,10,8,1,4.5,Medium
993,25,12,3,2,0.3,Low
994,17,4,5,2,3.464705882,Medium
995,24,3,7,3,4.15,Medium
996,8,14,5,5,3.45,Medium
997,26,19,9,6,1.853846154,Low
998,5,9,5,4,6.7,High
999,1,13,1,4,27.9,
1000,19,11,7,3,2.878947368,Medium
1001,29,9,5,2,1.734482759,Low
1002,26,8,5,6,2.053846154,Medium
1003,29,9,2,8,0.234482759,Low
1004,20,3,5,9,3.4,Medium
1005,23,3,6,8,3.704347826,Medium
1006,28,9,3,2,0.771428571,Low
1007,11,16,9,3,4.027272727,Medium
1008,21,15,3,6,-0.071428571,Low
1009,5,6,1,9,5.3,High
1010,17,11,3,2,1.064705882,Low
1011,18,8,8,3,4.066666667,Medium
1012,3,19,3,2,7.7,High
1013,18,15,8,4,2.666666667,Medium
1014,29,15,1,2,-1.465517241,Low
1015,22,5,8,9,4.363636364,Medium
1016,14,3,1,9,2.042857143,Medium
1017,5,18,3,7,3.9,Medium
1018,8,16,4,5,2.55,Medium
1019,27,5,6,2,3.111111111,Medium
1020,5,17,5,3,5.1,High
1021,14,10,6,1,3.142857143,Medium
1022,16,13,2,2,0.275,Low
1023,27,6,7,1,3.411111111,Medium
1024,26,2,1,8,1.253846154,Low
1025,10,18,6,8,2.4,Medium
1026,28,19,9,8,1.771428571,Low
1027,12,4,6,1,4.7,Medium
1028,22,14,4,8,0.563636364,Low
1029,19,1,8,7,5.378947368,High
1030,2,12,5,8,15.1,High
1031,19,9,6,7,2.778947368,Medium
1032,13,3,9,3,6.207692308,High
1033,13,8,5,3,3.207692308,Medium
1034,21,7,5,1,2.528571429,Medium
1035,15,9,9,6,4.7,Medium
1036,20,4,3,7,2.2,Medium
1037,15,10,4,9,2,Low
1038,17,10,7,1,3.264705882,Medium
1039,27,8,3,9,1.011111111,Low
1040,11,19,4,3,0.927272727,Low
1041,13,2,7,7,5.407692308,High
1042,15,9,8,2,4.2,Medium
1043,17,4,5,5,3.464705882,Medium
1044,2,7,8,7,17.6,High
1045,15,1,7,1,5.3,High
1046,3,5,6,4,12,High
1047,18,17,8,1,2.266666667,Medium
1048,14,7,4,6,2.742857143,Medium
1049,23,8,2,1,0.704347826,Low
1050,9,1,9,9,7.633333333,High
1051,22,3,3,6,2.263636364,Medium
1052,6,17,1,5,2.1,Medium
1053,29,5,7,3,3.534482759,Medium
1054,3,11,9,9,12.3,High
1055,27,5,6,8,3.111111111,Medium
1056,20,2,1,2,1.6,Low
1057,10,8,3,4,2.9,Medium
1058,17,17,5,1,0.864705882,Low
1059,28,14,2,7,-0.728571429,Low
1060,21,14,1,5,-0.871428571,Low
1061,23,7,5,9,2.404347826,Medium
1062,25,8,7,6,3.1,Medium
1063,27,15,2,9,-0.888888889,Low
1064,13,16,4,3,1.107692308,Low
1065,11,5,1,8,2.227272727,Medium
1066,10,6,8,7,5.8,High
1067,2,17,7,9,15.1,High
1068,3,19,6,2,9.2,High
1069,28,18,1,5,-2.028571429,Low
1070,24,8,4,5,1.65,Low
1071,12,11,4,6,2.3,Medium
1072,7,4,3,9,4.985714286,Medium
1073,29,3,8,8,4.434482759,Medium
1074,22,18,4,3,-0.236363636,Low
1075,3,3,8,1,13.4,High
1076,16,3,4,1,3.275,Medium
1077,18,14,4,9,0.866666667,Low
1078,1,15,7,2,30.5,
1079,5,4,1,2,5.7,High
1080,12,2,6,9,5.1,High
1081,17,19,4,6,-0.035294118,Low
1082,18,8,3,5,1.566666667,Low
1083,16,17,4,4,0.475,Low
1084,3,13,3,4,8.9,High
1085,23,19,2,7,-1.495652174,Low
1086,21,6,6,8,3.228571429,Medium
1087,4,7,3,5,7.6,High
1088,29,6,2,7,0.834482759,Low
1089,16,10,6,8,2.875,Medium
1090,11,7,5,3,3.827272727,Medium
1091,17,17,2,4,-0.635294118,Low
1092,1,9,1,6,28.7,
1093,19,4,3,9,2.278947368,Medium
1094,14,11,1,6,0.442857143,Low
1095,3,19,6,8,9.2,High
1096,8,11,9,7,6.05,High
1097,24,1,8,7,5.05,High
1098,22,15,9,3,2.863636364,Medium
1099,9,5,4,7,4.333333333,Medium
1100,18,8,3,5,1.566666667,Low
1101,16,19,8,9,2.075,Medium
1102,26,18,5,5,0.053846154,Low
1103,28,7,5,3,2.171428571,Medium
1104,20,10,6,6,2.5,Medium
1105,20,10,8,4,3.5,Medium
1106,6,18,8,9,5.4,High
1107,4,1,8,7,11.3,High
1108,2,1,8,5,18.8,High
1109,25,19,2,2,-1.6,Low
1110,1,17,8,5,30.6,
1111,12,16,5,9,1.8,Low
1112,18,12,3,9,0.766666667,Low
1113,9,18,6,1,2.733333333,Medium
1114,11,9,6,9,3.927272727,Medium
1115,2,3,6,2,17.4,High
1116,28,13,9,6,2.971428571,Medium
1117,14,10,7,9,3.642857143,Medium
1118,29,10,6,1,2.034482759,Medium
1119,22,14,4,6,0.563636364,Low
1120,5,3,6,3,8.4,High
1121,23,8,6,8,2.704347826,Medium
1122,5,12,6,3,6.6,High
1123,27,17,6,8,0.711111111,Low
1124,5,16,9,8,7.3,High
1125,21,4,6,4,3.628571429,Medium
1126,10,6,5,1,4.3,Medium
1127,28,2,4,1,2.671428571,Medium
1128,21,2,2,2,2.028571429,Medium
1129,14,7,2,7,1.742857143,Low
1130,4,6,4,7,8.3,High
1131,25,15,8,6,2.2,Medium
1132,17,18,7,5,1.664705882,Low
1133,15,12,2,9,0.6,Low
1134,26,12,6,9,1.753846154,Low
1135,29,6,3,1,1.334482759,Low
1136,29,17,3,8,-0.865517241,Low
1137,15,3,2,1,2.4,Medium
1138,4,5,4,6,8.5,High
1139,20,6,6,2,3.3,Medium
1140,3,10,8,5,12,High
1141,21,13,2,6,-0.171428571,Low
1142,4,6,7,3,9.8,High
1143,27,1,5,9,3.411111111,Medium
1144,20,14,4,4,0.7,Low
1145,14,7,9,7,5.242857143,High
1146,23,13,2,8,-0.295652174,Low
1147,16,6,6,8,3.675,Medium
1148,22,5,6,6,3.363636364,Medium
1149,25,2,5,5,3.3,Medium
1150,29,5,2,9,1.034482759,Low
1151,21,11,1,8,-0.271428571,Low
1152,10,17,5,5,2.1,Medium
1153,8,6,7,2,6.05,High
1154,2,14,9,7,16.7,High
1155,17,2,3,8,2.864705882,Medium
1156,20,8,2,7,0.9,Low
1157,8,11,7,7,5.05,High
1158,29,18,1,3,-2.065517241,Low
1159,26,16,4,9,-0.046153846,Low
1160,18,10,8,6,3.666666667,Medium
1161,7,19,1,2,0.985714286,Low
1162,7,11,9,3,6.585714286,High
1163,8,9,5,2,4.45,Medium
1164,24,15,5,7,0.75,Low
1165,19,19,6,3,0.778947368,Low
1166,8,8,4,6,4.15,Medium
1167,17,5,4,5,2.764705882,Medium
1168,10,7,1,2,2.1,Medium
1169,10,13,4,1,2.4,Medium
1170,21,11,9,2,3.728571429,Medium
1171,16,8,4,9,2.275,Medium
1172,27,11,7,9,2.411111111,Medium
1173,14,1,6,4,4.942857143,Medium
1174,25,10,9,2,3.7,Medium
1175,25,3,6,8,3.6,Medium
1176,7,9,4,1,4.485714286,Medium
1177,22,11,8,4,3.163636364,Medium
1178,19,8,7,1,3.478947368,Medium
1179,12,16,3,9,0.8,Low
1180,18,3,8,1,5.066666667,High
1181,22,16,7,6,1.663636364,Low
1182,16,11,9,7,4.175,Medium
1183,29,13,9,2,2.934482759,Medium
1184,8,10,3,8,3.25,Medium
1185,22,11,7,6,2.663636364,Medium
1186,22,5,1,2,0.863636364,Low
1187,22,5,5,6,2.863636364,Medium
1188,25,12,8,5,2.8,Medium
1189,15,10,7,8,3.5,Medium
1190,21,11,9,8,3.728571429,Medium
1191,22,3,7,4,4.263636364,Medium
1192,29,13,7,3,1.934482759,Low
1193,4,3,9,3,11.4,High
1194,10,1,8,1,6.8,High
1195,26,5,5,8,2.653846154,Medium
1196,11,19,3,7,0.427272727,Low
1197,1,16,6,2,29.8,
1198,11,6,1,4,2.027272727,Medium
1199,29,12,8,5,2.634482759,Medium
1200,13,6,7,7,4.607692308,Medium
1201,23,16,4,8,0.104347826,Low
1202,9,12,3,9,2.433333333,Medium
1203,7,1,7,9,7.585714286,High
1204,20,2,3,6,2.6,Medium
1205,11,3,8,8,6.127272727,High
1206,2,6,8,3,17.8,High
1207,20,19,4,8,-0.3,Low
1208,17,6,3,7,2.064705882,Medium
1209,22,5,1,5,0.863636364,Low
1210,19,3,4,9,2.978947368,Medium
1211,22,5,2,6,1.363636364,Low
1212,28,7,2,4,0.671428571,Low
1213,17,2,4,5,3.364705882,Medium
1214,22,5,1,1,0.863636364,Low
1215,5,1,4,6,7.8,High
1216,26,17,3,9,-0.746153846,Low
1217,19,19,1,9,-1.721052632,Low
1218,26,9,9,7,3.853846154,Medium
1219,12,7,4,3,3.1,Medium
1220,25,16,9,1,2.5,Medium
1221,27,17,5,6,0.211111111,Low
1222,19,9,8,1,3.778947368,Medium
1223,10,2,1,8,3.1,Medium
1224,7,4,6,2,6.485714286,High
1225,25,19,9,9,1.9,Low
1226,21,8,4,9,1.828571429,Low
1227,4,6,9,2,10.8,High
1228,10,11,3,9,2.3,Medium
1229,1,13,4,5,29.4,
1230,17,5,1,9,1.264705882,Low
1231,2,18,5,8,13.9,High
1232,19,16,9,1,2.878947368,Medium
1233,23,15,6,6,1.304347826,Low
1234,12,13,8,5,3.9,Medium
1235,29,12,5,5,1.134482759,Low
1236,7,9,8,5,6.485714286,High
1237,19,12,7,3,2.678947368,Medium
1238,19,5,5,8,3.078947368,Medium
1239,11,10,5,2,3.227272727,Medium
1240,29,3,5,5,2.934482759,Medium
1241,17,19,6,5,0.964705882,Low
1242,28,9,2,2,0.271428571,Low
1243,1,7,8,2,32.6,
1244,4,10,4,9,7.5,High
1245,23,19,5,6,0.004347826,Low
1246,16,2,8,3,5.475,High
1247,16,15,8,6,2.875,Medium
1248,16,7,4,9,2.475,Medium
1249,12,6,7,7,4.8,Medium
1250,21,3,7,6,4.328571429,Medium
1251,5,8,1,1,4.9,Medium
1252,24,15,1,8,-1.25,Low
1253,21,9,5,3,2.128571429,Medium
1254,7,15,3,9,2.785714286,Medium
1255,26,11,5,6,1.453846154,Low
1256,8,4,2,5,3.95,Medium
1257,16,6,2,7,1.675,Low
1258,26,4,8,6,4.353846154,Medium
1259,29,11,5,5,1.334482759,Low
1260,4,12,1,1,5.6,High
1261,15,10,6,2,3,Medium
1262,25,18,9,5,2.1,Medium
1263,25,2,5,7,3.3,Medium
1264,12,6,4,7,3.3,Medium
1265,4,3,8,8,10.9,High
1266,12,19,8,2,2.7,Medium
1267,27,11,9,6,3.411111111,Medium
1268,27,8,6,1,2.511111111,Medium
1269,10,5,2,3,3,Medium
1270,8,1,4,7,5.55,High
1271,18,18,7,9,1.566666667,Low
1272,17,12,7,6,2.864705882,Medium
1273,6,17,6,7,4.6,Medium
1274,18,16,2,1,-0.533333333,Low
1275,28,12,7,4,2.171428571,Medium
1276,25,10,2,9,0.2,Low
1277,16,19,9,4,2.575,Medium
1278,2,10,5,9,15.5,High
1279,6,15,5,8,4.5,Medium
1280,6,2,5,2,7.1,High
1281,14,18,8,2,2.542857143,Medium
1282,4,16,2,5,5.3,High
1283,20,14,5,8,1.2,Low
1284,17,15,2,7,-0.235294118,Low
1285,27,10,1,5,-0.388888889,Low
1286,26,8,7,7,3.053846154,Medium
1287,21,11,7,9,2.728571429,Medium
1288,10,13,6,5,3.4,Medium
1289,4,4,2,1,7.7,High
1290,13,8,9,8,5.207692308,High
1291,11,11,1,3,1.027272727,Low
1292,29,6,9,1,4.334482759,Medium
1293,26,9,8,5,3.353846154,Medium
1294,21,2,1,1,1.528571429,Low
1295,14,14,9,5,3.842857143,Medium
1296,17,4,3,8,2.464705882,Medium
1297,21,8,9,6,4.328571429,Medium
1298,26,6,4,1,1.953846154,Low
1299,4,14,9,3,9.2,High
1300,26,16,6,3,0.953846154,Low
1301,14,11,8,8,3.942857143,Medium
1302,4,19,8,9,7.7,High
1303,2,6,7,1,17.3,High
1304,5,17,6,8,5.6,High
1305,27,13,9,1,3.011111111,Medium
1306,29,2,6,3,3.634482759,Medium
1307,28,8,7,6,2.971428571,Medium
1308,18,3,5,5,3.566666667,Medium
1309,27,3,1,5,1.011111111,Low
1310,9,17,2,1,0.933333333,Low
1311,11,7,6,2,4.327272727,Medium
1312,6,9,3,8,4.7,Medium
1313,12,9,5,3,3.2,Medium
1314,23,3,7,1,4.204347826,Medium
1315,2,3,7,7,17.9,High
1316,1,6,8,6,32.8,
1317,1,12,7,7,31.1,
1318,18,4,5,3,3.366666667,Medium
1319,16,12,5,7,1.975,Low
1320,10,18,6,2,2.4,Medium
1321,14,13,7,1,3.042857143,Medium
1322,4,15,2,6,5.5,High
1323,27,13,9,9,3.011111111,Medium
1324,6,10,4,9,5,Medium
1325,5,11,3,2,5.3,High
1326,2,1,7,2,18.3,High
1327,28,14,2,4,-0.728571429,Low
1328,19,16,2,9,-0.621052632,Low
1329,9,13,4,8,2.733333333,Medium
1330,23,6,4,5,2.104347826,Medium
1331,22,4,5,1,3.063636364,Medium
1332,25,17,2,5,-1.2,Low
1333,9,1,8,2,7.133333333,High
1334,8,3,8,1,7.15,High
1335,8,15,4,4,2.75,Medium
1336,19,16,2,2,-0.621052632,Low
1337,13,15,4,7,1.307692308,Low
1338,2,17,1,3,12.1,High
1339,18,14,8,3,2.866666667,Medium
1340,13,13,9,2,4.207692308,Medium
1341,5,9,7,4,7.7,High
1342,28,2,9,6,5.171428571,High
1343,1,3,1,8,29.9,
1344,5,11,9,8,8.3,High
1345,26,14,7,7,1.853846154,Low
1346,15,10,9,3,4.5,Medium
1347,10,9,6,2,4.2,Medium
1348,28,6,8,4,3.871428571,Medium
1349,4,15,3,6,6,High
1350,28,11,8,3,2.871428571,Medium
1351,17,3,7,4,4.664705882,Medium
1352,5,5,1,4,5.5,High
1353,1,14,6,9,30.2,
1354,8,9,4,9,3.95,Medium
1355,3,17,1,1,7.1,High
1356,27,15,2,3,-0.888888889,Low
1357,12,5,8,6,5.5,High
1358,24,6,2,8,1.05,Low
1359,27,4,5,7,2.811111111,Medium
1360,20,19,9,6,2.2,Medium
1361,28,5,6,5,3.071428571,Medium
1362,25,15,8,1,2.2,Medium
1363,1,5,7,5,32.5,
1364,1,9,4,3,30.2,
1365,26,15,9,1,2.653846154,Medium
1366,14,18,1,5,-0.957142857,Low
1367,18,11,5,8,1.966666667,Low
1368,6,11,8,1,6.8,High
1369,8,19,2,7,0.95,Low
1370,7,9,4,2,4.485714286,Medium
1371,12,12,6,4,3.1,Medium
1372,1,12,6,1,30.6,
1373,4,8,1,6,6.4,High
1374,27,7,9,8,4.211111111,Medium
1375,15,8,5,8,2.9,Medium
1376,22,5,7,1,3.863636364,Medium
1377,8,6,7,1,6.05,High
1378,10,3,5,3,4.9,Medium
1379,21,4,7,2,4.128571429,Medium
1380,26,8,7,3,3.053846154,Medium
1381,18,15,2,8,-0.333333333,Low
1382,29,11,3,2,0.334482759,Low
1383,9,14,8,7,4.533333333,Medium
1384,26,8,1,1,0.053846154,Low
1385,23,13,5,3,1.204347826,Low
1386,9,14,6,5,3.533333333,Medium
1387,27,16,5,7,0.411111111,Low
1388,11,4,7,1,5.427272727,High
1389,24,7,3,4,1.35,Low
1390,1,5,4,8,31,
1391,11,13,8,1,4.127272727,Medium
1392,2,17,3,5,13.1,High
1393,14,16,8,5,2.942857143,Medium
1394,7,1,8,3,8.085714286,High
1395,21,14,9,2,3.128571429,Medium
1396,7,2,5,3,6.385714286,High
1397,21,9,3,4,1.128571429,Low
1398,5,6,5,8,7.3,High
1399,17,1,1,7,2.064705882,Medium
1400,13,3,2,7,2.707692308,Medium
1401,11,3,3,2,3.627272727,Medium
1402,9,14,8,6,4.533333333,Medium
1403,19,12,6,1,2.178947368,Medium
1404,21,2,3,2,2.528571429,Medium
1405,24,12,8,5,2.85,Medium
1406,2,18,3,8,12.9,High
1407,28,18,3,7,-1.028571429,Low
1408,13,18,5,7,1.207692308,Low
1409,8,1,7,4,7.05,High
1410,8,18,6,1,3.15,Medium
1411,29,9,1,4,-0.265517241,Low
1412,27,7,9,2,4.211111111,Medium
1413,9,3,6,9,5.733333333,High
1414,27,8,2,9,0.511111111,Low
1415,6,12,3,5,4.1,Medium
1416,22,5,5,5,2.863636364,Medium
1417,11,9,1,5,1.427272727,Low
1418,9,7,6,2,4.933333333,Medium
1419,21,18,3,3,-0.671428571,Low
1420,15,11,9,3,4.3,Medium
1421,26,10,2,3,0.153846154,Low
1422,25,1,8,5,5,Medium
1423,18,9,4,2,1.866666667,Low
1424,4,5,1,3,7,High
1425,10,18,6,9,2.4,Medium
1426,27,18,6,3,0.511111111,Low
1427,1,13,1,6,27.9,
1428,25,17,5,9,0.3,Low
1429,3,6,8,3,12.8,High
1430,9,16,8,7,4.133333333,Medium
1431,25,14,3,5,-0.1,Low
1432,12,5,9,2,6,High
1433,9,19,1,1,0.033333333,Low
1434,23,18,3,4,-0.795652174,Low
1435,17,10,6,1,2.764705882,Medium
1436,5,12,2,6,4.6,Medium
1437,25,2,6,3,3.8,Medium
1438,12,1,4,5,4.3,Medium
1439,24,11,5,8,1.55,Low
1440,17,1,5,2,4.064705882,Medium
1441,25,4,9,9,4.9,Medium
1442,7,9,8,1,6.485714286,High
1443,14,8,3,6,2.042857143,Medium
1444,12,4,7,7,5.2,High
1445,13,4,2,1,2.507692308,Medium
1446,12,17,5,5,1.6,Low
1447,23,17,1,1,-1.595652174,Low
1448,11,6,8,4,5.527272727,High
1449,9,8,9,9,6.233333333,High
1450,13,11,6,8,3.107692308,Medium
1451,17,14,9,9,3.464705882,Medium
1452,27,8,2,9,0.511111111,Low
1453,7,18,5,9,3.185714286,Medium
1454,1,10,2,7,29,
1455,2,15,1,1,12.5,High
1456,14,2,7,8,5.242857143,High
1457,19,4,4,5,2.778947368,Medium
1458,23,15,1,3,-1.195652174,Low
1459,3,14,9,4,11.7,High
1460,17,1,5,2,4.064705882,Medium
1461,1,4,4,3,31.2,
1462,23,16,6,8,1.104347826,Low
1463,2,16,6,7,14.8,High
1464,9,6,1,7,2.633333333,Medium
1465,4,11,6,2,8.3,High
1466,18,10,4,3,1.666666667,Low
1467,28,16,5,5,0.371428571,Low
1468,7,1,6,7,7.085714286,High
1469,22,11,1,9,-0.336363636,Low
1470,25,3,3,4,2.1,Medium
1471,22,6,6,7,3.163636364,Medium
1472,3,16,6,9,9.8,High
1473,14,12,6,9,2.742857143,Medium
1474,15,7,1,3,1.1,Low
1475,13,3,5,4,4.207692308,Medium
1476,16,4,4,6,3.075,Medium
1477,2,4,3,6,15.7,High
1478,25,5,1,4,0.7,Low
1479,5,15,5,2,5.5,High
1480,2,14,5,7,14.7,High
1481,20,12,4,1,1.1,Low
1482,10,9,7,9,4.7,Medium
1483,22,2,3,8,2.463636364,Medium
1484,18,19,2,4,-1.133333333,Low
1485,19,15,2,8,-0.421052632,Low
1486,29,15,1,4,-1.465517241,Low
1487,15,15,6,7,2,Low
1488,4,15,5,8,7,High
1489,14,6,6,7,3.942857143,Medium
1490,15,4,5,3,3.7,Medium
1491,12,13,5,6,2.4,Medium
1492,3,7,6,2,11.6,High
1493,14,12,3,9,1.242857143,Low
1494,26,4,7,3,3.853846154,Medium
1495,2,1,5,7,17.3,High
1496,29,18,8,8,1.434482759,Low
1497,11,10,1,6,1.227272727,Low
1498,2,6,6,5,16.8,High
1499,16,7,9,9,4.975,Medium
1500,26,4,9,2,4.853846154,Medium
1501,14,6,3,3,2.442857143,Medium
1502,21,10,8,5,3.428571429,Medium
1503,23,18,8,2,1.704347826,Low
1504,6,2,8,9,8.6,High
